imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt1602613,Solo Dio perdona,Only God Forgives,2013,2013-05-30,Action,90,Denmark,"English, Thai",Nicolas Winding Refn,Nicolas Winding Refn,Space Rocket Nation,"Ryan Gosling, Kristin Scott Thomas, Vithaya Pansringarm, Gordon Brown, Yayaying Rhatha Phongam, Tom Burke, Sahajak Boonthanakit, Pitchawat Petchayahon, Charlie Ruedpokanon, Kowit Wattanakul, Wannisa Peungpa, Narucha Chaimareung, Danai Thiengdham, Wittchuta Watjanarat, Nophand Boonyai","Julian, a drug-smuggler thriving in Bangkok's criminal underworld, sees his life get even more complicated when his mother compels him to find and kill whoever is responsible for his brother's recent death.",5.7,105629,$ 4800000,$ 779188,$ 10639242,37,557,463
tt1602620,Amour,Amour,2012,2012-10-25,Drama,127,Austria,"French, English",Michael Haneke,Michael Haneke,Les Films du Losange,"Jean-Louis Trintignant, Emmanuelle Riva, Isabelle Huppert, Alexandre Tharaud, William Shimell, Ramón Agirre, Rita Blanco, Carole Franck, Dinara Drukarova, Laurent Capelluto, Jean-Michel Monroc, Suzanne Schmidt, Damien Jouillerot, Walid Afkir","Georges and Anne are an octogenarian couple. They are cultivated, retired music teachers. Their daughter, also a musician, lives in Britain with her family. One day, Anne has a stroke, and the couple's bond of love is severely tested.",7.9,91194,$ 8900000,$ 6739492,$ 29664140,94,220,466
tt1603257,ATM - Trappola mortale,ATM,2012,2012-02-17,Horror,90,USA,English,David Brooks,"Chris Sparling, Chris Sparling",Gold Circle Films,"Brian Geraghty, Alice Eve, Josh Peck, Mike O'Brian, Robert Huculak, Ernesto Griffith, Bryan Terrell Clark, Dan De Jaeger, Omar Alex Khan, Aaron Hughes, Will Woytowich, Glen Thompson","On a late night visit to an ATM, three co-workers end up in a desperate fight for their lives when they become trapped by an unknown man.",4.7,22501,$ 3000000,$ 3010,$ 921752,34,206,107
tt1604171,Prom - Ballo di fine anno,Prom,2011,2011-04-29,Comedy,104,USA,English,Joe Nussbaum,Katie Wech,Rickshaw Productions,"Aimee Teegarden, Thomas McDonell, DeVaughn Nixon, Danielle Campbell, Yin Chang, Jared Kusnitz, Nolan Sotillo, Cameron Monaghan, Kylie Bunbury, Joe Adler, Janelle Ortiz, Jonathan Keltz, Nicholas Braun, Raini Rodriguez, Christine Elise",A group of teenagers get ready for their high school prom.,5.4,14702,$ 8000000,$ 10130219,$ 10702246,50,38,85
tt1604589,My Uncle Rafael,My Uncle Rafael,2012,2012-09-21,Comedy,102,USA,English,Marc Fusco,"Scott Yagemann, Vahik Pirhamzei",World Entertainment Connections,"John Michael Higgins, Missi Pyle, Vahik Pirhamzei, Anthony Clark, Rachel Blanchard, Carly Chaikin, Tadeh Amirian, Jason D. Avalos, Anahid Avanesian, Austin Butler, Giovanni Cirfiera, Amanda Leigh Cobb, Fred Cross, Arthur Darbinyan, Brooke Dillman","When a TV producer is desperate to find a replacement series, she convinces a 71 year-old Armenian, tell-it-like-it-is Uncle, to star in a new reality show.",5.9,188,$ 1300000,$ 243616,$ 243616,36,12,6
tt1605630,American Pie: Ancora insieme,American Reunion,2012,2012-05-04,Comedy,113,USA,English,"Jon Hurwitz, Hayden Schlossberg","Jon Hurwitz, Hayden Schlossberg",Universal Pictures,"Jason Biggs, Alyson Hannigan, Chris Klein, Thomas Ian Nicholas, Tara Reid, Seann William Scott, Mena Suvari, Eddie Kaye Thomas, John Cho, Jennifer Coolidge, Eugene Levy, Natasha Lyonne, Dania Ramirez, Katrina Bowden, Jay Harrington","Jim, Michelle, Stifler, and their friends reunite in East Great Falls, Michigan for their high school reunion.",6.7,200052,$ 50000000,$ 57011521,$ 234989584,49,199,297
tt1605769,Il monaco,Le moine,2011,2011-07-13,Drama,101,Spain,French,Dominik Moll,"Matthew Lewis, Dominik Moll",Diaphana Films,"Vincent Cassel, Déborah François, Joséphine Japy, Sergi López, Catherine Mouchet, Jordi Dauder, Geraldine Chaplin, Roxane Duran, Frédéric Noaille, Javivi, Martine Vandeville, Pierre-Félix Gravière, Serge Feuillard, Ernst Umhauer, Jean-Francois Vendroux","Madrid, in the seventeenth century. Abandoned at the doorstep of a monastery, Ambrosio has been brought up by the Capucin Friars. After becoming a friar himself, he becomes an unrivaled ...",5.8,3684,EUR 11000000,$ 13472,$ 1809527,56,17,74
tt1605783,Midnight in Paris,Midnight in Paris,2011,2011-12-02,Comedy,96,Spain,"English, French, Spanish, German",Woody Allen,Woody Allen,Mediapro,"Owen Wilson, Rachel McAdams, Kurt Fuller, Mimi Kennedy, Michael Sheen, Nina Arianda, Carla Bruni, Maurice Sonnenberg, Thierry Hancisse, Guillaume Gouix, Audrey Fleurot, Marie-Sohna Condé, Yves Heck, Alison Pill, Tom Hiddleston","While on a trip to Paris with his fiancée's family, a nostalgic screenwriter finds himself mysteriously going back to the 1920s every day at midnight.",7.7,380128,$ 17000000,$ 56817045,$ 153959590,81,626,528
tt1605803,The Last Ride,The Last Ride,2011,2012-06-22,Biography,102,USA,English,Harry Thomason,"Howard Klausner, Dub Cornett",Mozark Productions,"Jesse James, Stephen Tobolowsky, Ray McKinnon, Henry Thomas, Natalie Canerday, Danny Thomason, Lawrence Hamilton, Graham Gordy, Bill Butler, Fred Thompson, Mark W. Johnson, James Hampton, Jeff Bailey, Dash Goff, Clint Albright","At the end of 1952, with the best years of Hank Williams's career behind him, he hires a local kid to drive him through the Appalachian countryside for a pair of New Years shows in West Virginia and Ohio.",5.8,761,$ 9000000,$ 27000,$ 27000,45,16,16
tt1606378,Die Hard - Un buon giorno per morire,A Good Day to Die Hard,2013,2013-02-14,Action,98,USA,"English, Russian, Hindi, Punjabi",John Moore,"Skip Woods, Roderick Thorp",Twentieth Century Fox,"Bruce Willis, Jai Courtney, Sebastian Koch, Mary Elizabeth Winstead, Yulia Snigir, Radivoje Bukvic, Cole Hauser, Amaury Nolasco, Sergey Kolesnikov, Roman Luknár, Zolee Ganxsta, Péter Takátsy, Pasha D. Lychnikoff, Megalyn Echikunwoke, Melissa Tang","John McClane travels to Russia to help out his seemingly wayward son, Jack, only to discover that Jack is a CIA operative working undercover, causing the father and son to team up against underworld forces.",5.3,195632,$ 92000000,$ 67349198,$ 304654182,28,557,431
tt1606384,Mai wei,Mai wei,2011,2011-12-22,Action,137,South Korea,"Korean, Japanese, Mandarin, Russian, German, English",Je-kyu Kang,"Je-kyu Kang, Justin Byung-in Kim",Directors,"Dong-Gun Jang, Joe Odagiri, Bingbing Fan, In-kwon Kim, Hee-won Kim, Tae-kyung Oh, Jung-Wook Kwak, Shi-hoo Kim, Ho-jin Chun, Hui-Won Yun, Tarô Yamamoto, Manabu Hamada, Shingo Tsurumi, Isao Natsuyagi, Shirô Sano","In World War II-era Korea, rival runners, one Korean (Jang Dong-gun) and one Japanese (Joe Odagiri), go to war together against the Soviets.",7.7,10375,KRW 30000000000,$ 70177,$ 16653488,30,74,62
tt1606389,La memoria del cuore,The Vow,2012,2012-07-25,Drama,104,USA,English,Michael Sucsy,"Abby Kohn, Marc Silverstein",Screen Gems,"Rachel McAdams, Channing Tatum, Jessica Lange, Sam Neill, Jessica McNamee, Wendy Crewson, Tatiana Maslany, Lucas Bryant, Scott Speedman, Joey Klein, Joe Cobden, Jeananne Goossen, Dillon Casey, Shannon Barnett, Lindsay Ames","A car accident puts Paige in a coma, and when she wakes up with severe memory loss, her husband Leo works to win her heart again.",6.8,181401,$ 30000000,$ 125014030,$ 196114570,43,196,217
tt1608290,Zoolander 2,Zoolander 2,2016,2016-02-12,Action,101,USA,"English, Italian, Spanish",Ben Stiller,"Justin Theroux, Ben Stiller",Panorama Films,"Justin Bieber, Jon Daly, Penélope Cruz, Ben Stiller, Katie Couric, Amy Stiller, Charlotte Townsend, Christine Taylor, Jim Lehrer, Owen Wilson, Christiane Amanpour, Jane Pauley, Will Ferrell, Justin Theroux, Milla Jovovich","Derek and Hansel are lured into modelling again, in Rome, where they find themselves the target of a sinister conspiracy.",4.7,63610,$ 50000000,$ 28848693,$ 56722693,34,217,252
tt1609479,La formula della felicità,Better Living Through Chemistry,2014,2014-03-14,Comedy,91,UK,English,"Geoff Moore, David Posamentier","Geoff Moore, David Posamentier",Occupant Entertainment,"Sam Rockwell, Olivia Wilde, Michelle Monaghan, Jane Fonda, Ray Liotta, Norbert Leo Butz, Ben Schwartz, Ken Howard, Jenn Harris, Harrison Holzer, Peter Jacobson, Sonnie Brown, Ron Heneghan, Ken Arnold, Tracy McMullan","A strait-laced pharmacist's uneventful life spirals out of control when he starts an affair with a trophy-wife customer who takes him on a joyride involving sex, drugs and possibly murder.",6.3,14029,$ 5000000,$ 75143,$ 120823,40,40,45
tt1609488,Language of a Broken Heart,Language of a Broken Heart,2011,2013-06-07,Comedy,100,USA,English,Rocky Powell,Juddy Talt,Bridgeman Rock,"Juddy Talt, Kate French, Julie White, Ethan Cohn, Lara Pulver, Oscar Nuñez, Steven Anderson, Luke Coffee, Kelley Johnson, Jonah Hall, Lydia Mackay, Michael Aills, Matthew Posey, Robin McGee, Melissa Odom","When a male neurotic best-selling author on love finds his fiancÃ© with another man, he's sent into a tailspin reflecting on his numerous romantic failures only to find hope again with a quirky antiquarian bookseller",5.8,306,$ 350000,$ 40645,$ 40645,33,3,14
tt1612774,Rubber,Rubber,2010,2010-11-10,Comedy,82,France,English,Quentin Dupieux,Quentin Dupieux,Realitism Films,"Stephen Spinella, Jack Plotnick, Wings Hauser, Roxane Mesquida, Ethan Cohn, Charley Koontz, Daniel Quinn, Devin Brochu, Hayley Holmes, Haley Ramm, Cecelia Antoinette, David Bowe, Remy Thorne, Tara Jean O'Brien, Thomas F. Duffy","A homicidal car tire, discovering it has destructive psionic power, sets its sights on a desert town once a mysterious woman becomes its obsession.",5.8,33521,$ 500000,$ 100370,$ 101729,59,195,239
tt1613062,La musica che non ti ho detto,The Music Never Stopped,2011,2011-10-27,Drama,105,USA,English,Jim Kohlberg,"Gwyn Lurie, Gary Marks",Essential Pictures,"J.K. Simmons, Cara Seymour, Lou Taylor Pucci, Scott Adsit, James Urbaniak, Max Antisell, Ryan Karels, Peggy Gormley, Tammy Blanchard, Josh Segarra, Xander Johnson, Jesse Roche, Julia Ormond, Erica Fae, Mía Maestro","Tale of a father who struggles to bond with his estranged son Gabriel, after Gabriel suffers from a brain tumor that prevents him from forming new memories. With Gabriel unable to shed the ...",7.5,7718,$ 4000000,$ 258223,$ 342202,60,34,56
tt1613750,Kon-Tiki,Kon-Tiki,2012,2012-08-24,Adventure,118,UK,"Norwegian, English, French, Swedish, Spanish","Joachim Rønning, Espen Sandberg",Petter Skavlan,Recorded Picture Company (RPC),"Pål Sverre Hagen, Anders Baasmo Christiansen, Tobias Santelmann, Gustaf Skarsgård, Odd-Magnus Williamson, Jakob Oftebro, Agnes Kittelsen, Peter Wight, Amund Hellum Noraker, Eilif Hellum Noraker, Elisabeth Matheson, Kasper Arneberg Johnsen, Edward Kling, Jo Adrian Haavind, Jonas Heier Straumsheim","Legendary explorer Thor Heyerdahl's epic 4,300-mile crossing of the Pacific on a balsawood raft in 1947, in an effort to prove that it was possible for South Americans to settle in Polynesia in pre-Columbian times.",7.2,44955,$ 16600000,$ 1517410,$ 22842887,62,86,160
tt1614989,Headhunters,Hodejegerne,2011,2011-08-26,Action,96,Norway,"Norwegian, Danish, Russian, English",Morten Tyldum,"Ulf Ryberg, Lars Gudmestad",Yellow Bird,"Aksel Hennie, Synnøve Macody Lund, Nikolaj Coster-Waldau, Eivind Sander, Julie R. Ølgaard, Kyrre Haugen Sydness, Valentina Alexeeva, Reidar Sørensen, Nils Jørgen Kaalstad, Joachim Rafaelsen, Mats Mogeland, Gunnar Skramstad Johnsen, Lars Skramstad Johnsen, Signe Tynning, Nils Gunnar Lie",An accomplished headhunter risks everything to obtain a valuable painting owned by a former mercenary.,7.5,95251,NOK 30300000,$ 1200010,$ 18962444,72,138,261
tt1615065,Le belve,Savages,2012,2012-10-25,Crime,131,USA,"English, Spanish",Oliver Stone,"Shane Salerno, Don Winslow",Ixtlan,"Blake Lively, Taylor Kitsch, Aaron Taylor-Johnson, Jana Banker, Candra Docherty, Nana Ghana, Gary Stretch, Benicio Del Toro, Diego Cataño, Shea Whigham, Karishma Ahluwalia, Joaquín Cosio, John Travolta, Jonathan Carr, Demián Bichir",Pot growers Ben and Chon face off against the Mexican drug cartel who kidnapped their shared girlfriend.,6.5,120218,$ 45000000,$ 47382068,$ 82966152,59,301,343
tt1615147,Margin Call,Margin Call,2011,2012-05-18,Drama,107,USA,English,J.C. Chandor,J.C. Chandor,Before The Door Pictures,"Kevin Spacey, Paul Bettany, Jeremy Irons, Zachary Quinto, Penn Badgley, Simon Baker, Mary McDonnell, Demi Moore, Stanley Tucci, Aasif Mandvi, Ashley Williams, Susan Blackwell, Maria Dizzia, Jimmy Palumbo, Al Sapienza","Follows the key people at an investment bank, over a 24-hour period, during the early stages of the 2008 financial crisis.",7.1,114272,$ 3500000,$ 5354039,$ 19504039,76,285,304
tt1615160,The Foreigner,The Foreigner,2017,2017-09-30,Action,113,UK,"English, Mandarin",Martin Campbell,"David Marconi, Stephen Leather",STX Entertainment,"Katie Leung, Jackie Chan, Rufus Jones, Mark Tandy, John Cronin, Caolan Byrne, Donna Bernard, Aaron Monaghan, Niall McNamee, Pierce Brosnan, Charlie Murphy, Orla Brady, Lia Williams, Michael McElhatton, David Pearse","A humble businessman with a buried past seeks justice when his daughter is killed in an act of terrorism. A cat-and-mouse conflict ensues with a government official, whose past may hold clues to the killers' identities.",7,96216,$ 35000000,$ 34393507,$ 145417936,55,426,169
tt1615918,Alvin Superstar 3 - Si salvi chi può!,Alvin and the Chipmunks: Chipwrecked,2011,2012-01-03,Animation,87,USA,English,Mike Mitchell,"Jonathan Aibel, Glenn Berger",Fox 2000 Pictures,"Jason Lee, David Cross, Jenny Slate, Justin Long, Matthew Gray Gubler, Jesse McCartney, Amy Poehler, Anna Faris, Christina Applegate, Alan Tudyk, Michael P. Northey, Sophia Aguiar, Lauren Gottlieb, Tera Perez, Andy Buckley","Playing around while aboard a cruise ship, the Chipmunks and Chipettes accidentally go overboard and end up marooned in a tropical paradise. They discover their new turf is not as deserted as it seems.",4.3,30636,$ 75000000,$ 133110742,$ 342695435,24,72,90
tt1616195,J. Edgar,J. Edgar,2011,2012-01-04,Biography,137,USA,English,Clint Eastwood,Dustin Lance Black,Imagine Entertainment,"Leonardo DiCaprio, Josh Hamilton, Geoff Pierson, Cheryl Lawson, Kaitlyn Dever, Brady Matthews, Gunner Wright, David A. Cooper, Ed Westwick, Naomi Watts, Kelly Lester, Jack Donner, Judi Dench, Dylan Burns, Jordan Bridges","J. Edgar Hoover, powerful head of the F.B.I. for nearly fifty years, looks back on his professional and personal life.",6.5,120851,$ 35000000,$ 37306030,$ 84920539,59,294,410
tt1617661,Jupiter - Il destino dell'universo,Jupiter Ascending,2015,2015-02-05,Action,127,USA,"English, Russian","Lana Wachowski, Lilly Wachowski","Lilly Wachowski, Lana Wachowski",Warner Bros.,"Mila Kunis, Channing Tatum, Sean Bean, Eddie Redmayne, Douglas Booth, Tuppence Middleton, Nikki Amuka-Bird, Christina Cole, Nicholas A. Newman, Ramon Tikaram, Ariyon Bakare, Maria Doyle Kennedy, Frog Stone, David Ajala, Doona Bae",A young woman discovers her destiny as an heiress of intergalactic nobility and must fight to protect the inhabitants of Earth from an ancient and destructive industry.,5.3,175935,$ 176000000,$ 47387723,$ 183887723,40,905,321
tt1618432,I'm in Love with a Church Girl,I'm in Love with a Church Girl,2013,2013-12-06,Crime,118,USA,English,Steve Race,Galley Molina,RGM NewBreed,"Martin Kove, Zahn McClarnon, Michael Madsen, Stephen Baldwin, Vincent Pastore, Adrienne Houghton, Ja Rule, Alicia Urizar, Galley Molina, Michael Rivera, David Jean Thomas, Liam Green, T-Bone, Kayvon Esmaili, Vernon Davis","Miles Montego (Ja Rule) has it all - cars, boats, good looks, mansion, money, women, but more importantly, he has a past. Miles is a retired high level drug trafficker who is now completely...",4.4,1737,$ 5000000,$ 2387730,$ 2503392,23,36,8
tt1618442,The Last Witch Hunter - L'ultimo cacciatore di streghe,The Last Witch Hunter,2015,2015-10-29,Action,106,USA,English,Breck Eisner,"Cory Goodman, Matt Sazama",Summit Entertainment,"Vin Diesel, Rose Leslie, Elijah Wood, Ólafur Darri Ólafsson, Rena Owen, Julie Engelbrecht, Michael Caine, Joseph Gilgun, Isaach De Bankolé, Michael Halsey, Sloane Coombs, Lotte Verbeek, Dawn Olivieri, Inbar Lavi, Armani Jackson",The last witch hunter is all that stands between humanity and the combined forces of the most horrifying witches in history.,6,92948,$ 90000000,$ 27367660,$ 146936910,34,191,223
tt1618447,Un amore di gioventù,Un amour de jeunesse,2011,2012-06-22,Drama,110,France,"French, German, Danish, English",Mia Hansen-Løve,Mia Hansen-Løve,Les Films Pelléas,"Lola Créton, Sebastian Urzendowsky, Magne-Håvard Brekke, Valérie Bonneton, Serge Renko, Özay Fecht, Max Ricat, Louis Dunbar, Philippe Paimblanc, Patrice Movermann, Arnaud Azoulay, Amélie Robin, Justine Dhouailly, Charlotte Faivre, François Buot","A chronicle of the romance between Camille and Sullivan, which begins during their adolescence and picks up after Sullivan's 8-year absence from exploring the world.",6.6,4720,EUR 3600000,$ 95000,$ 514913,80,15,96
tt1619029,Jackie,Jackie,2016,2017-02-23,Biography,100,USA,"English, Spanish",Pablo Larraín,Noah Oppenheim,Fox Searchlight Pictures,"Natalie Portman, Peter Sarsgaard, Greta Gerwig, Billy Crudup, John Hurt, Richard E. Grant, Caspar Phillipson, John Carroll Lynch, Beth Grant, Max Casella, Sara Verhagen, Hélène Kuhn, Deborah Findlay, Corey Johnson, Aidan O'Hare",Following the assassination of President,6.7,71514,$ 9000000,$ 13960394,$ 24270399,81,319,418
tt1620680,A Wrinkle in Time,A Wrinkle in Time,2018,2018-03-29,Adventure,109,USA,English,Ava DuVernay,"Jennifer Lee, Jeff Stockwell",Legend3D,"Storm Reid, Oprah Winfrey, Reese Witherspoon, Mindy Kaling, Levi Miller, Deric McCabe, Chris Pine, Gugu Mbatha-Raw, Zach Galifianakis, Michael Peña, André Holland, Rowan Blanchard, Bellamy Young, David Oyelowo, Conrad Roberts","After the disappearance of her scientist father, three peculiar beings send Meg, her brother, and her friend to space in order to find him.",4.2,39933,$ 100000000,$ 100478608,$ 132675864,53,908,271
